Compounds,Neg,Neu,Pos
-0.357,0.148,0.852,0
0.0772,0,0.954,0.046
-0.5574,0.184,0.816,0
0.4404,0,0.707,0.293
-0.34,0.324,0.676,0
0.34,0.127,0.667,0.207
0,0,1,0
0.3612,0,0.706,0.294
0.0752,0.244,0.5,0.256
-0.4404,0.293,0.707,0
-0.4877,0.142,0.797,0.061
0,0,1,0
0,0,1,0
0.7579,0,0.831,0.169
-0.5106,0.524,0.476,0
0.7003,0,0.828,0.172
0,0,1,0
0,0,1,0
0.4404,0,0.854,0.146
0,0,1,0
0,0,1,0
0.4019,0,0.816,0.184
0.2389,0,0.885,0.115
0.2263,0,0.913,0.087
-0.3802,0.722,0.278,0
0,0,1,0
-0.1531,0.071,0.929,0
0.4404,0,0.756,0.244
0.6124,0.183,0.437,0.381
0.1027,0.157,0.672,0.172
0.3989,0,0.919,0.081
-0.8372,0.194,0.78,0.026
0,0,1,0
-0.3098,0.133,0.819,0.048
0,0,1,0
0.1027,0.079,0.827,0.094
0.7236,0,0.748,0.252
0.5994,0,0.62,0.38
-0.7351,0.261,0.672,0.067
0,0,1,0
0,0,1,0
0,0,1,0
0.7783,0.049,0.606,0.345
0.6486,0,0.791,0.209
0,0,1,0
0.128,0.319,0.29,0.391
0.4404,0,0.707,0.293
0.4215,0,0.682,0.318
0.948,0,0.615,0.385
0.7964,0,0.769,0.231
-0.1027,0.113,0.887,0
0.7712,0,0.775,0.225
-0.4767,0.127,0.811,0.062
0.9493,0.089,0.745,0.166
-0.836,0.153,0.847,0
-0.9643,0.206,0.744,0.05
0.0085,0.116,0.752,0.132
0.4588,0.132,0.613,0.255
0,0,1,0
0,0,1,0
-0.296,0.156,0.751,0.092
0.4926,0,0.758,0.242
0.9452,0.075,0.668,0.257
-0.7616,0.17,0.83,0
-0.128,0.133,0.758,0.109
-0.0258,0.034,0.934,0.032
-0.6932,0.234,0.766,0
-0.3642,0.208,0.68,0.113
0.204,0.226,0.472,0.302
-0.8834,0.377,0.623,0
-0.5827,0.212,0.788,0
-0.2808,0.176,0.824,0
0.354,0.057,0.823,0.12
-0.5141,0.091,0.909,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.2732,0.1,0.9,0
0.8885,0,0.687,0.313
0.5106,0,0.837,0.163
0.886,0,0.856,0.144
-0.5106,0.292,0.708,0
0.4574,0,0.786,0.214
0.466,0,0.883,0.117
0.5551,0,0.848,0.152
0.5994,0,0.506,0.494
0,0,1,0
-0.3182,0.187,0.813,0
-0.4588,0.389,0.444,0.167
-0.25,0.235,0.606,0.159
-0.1511,0.126,0.874,0
-0.6808,0.485,0.515,0
-0.4389,0.491,0.509,0
-0.5423,0.412,0.588,0
0,0,1,0
0.8803,0,0.758,0.242
0.7765,0.09,0.781,0.129
0.3164,0.105,0.719,0.176
0,0,1,0
0,0,1,0
0.9141,0,0.769,0.231
0,0,1,0
-0.3506,0.158,0.732,0.11
-0.296,0.261,0.563,0.176
0.34,0,0.876,0.124
0.5411,0,0.845,0.155
-0.7149,0.216,0.784,0
-0.8866,0.31,0.69,0
0.4881,0,0.627,0.373
0.9371,0,0.683,0.317
0.0772,0.298,0.382,0.321
-0.5574,0.605,0.395,0
0.9325,0.092,0.667,0.241
-0.5826,0.212,0.788,0
0.4404,0,0.828,0.172
0,0,1,0
0,0,1,0
0.8625,0,0.676,0.324
0.6374,0.068,0.717,0.215
0.2926,0.029,0.928,0.043
-0.2989,0.162,0.707,0.131
-0.926,0.106,0.862,0.032
-0.7579,0.153,0.847,0
0,0,1,0
0,0,1,0
0.6209,0,0.73,0.27
-0.3182,0.132,0.799,0.069
0.4951,0.138,0.588,0.273
0,0,1,0
0.6166,0,0.763,0.237
-0.6662,0.146,0.774,0.079
0.8738,0,0.744,0.256
0,0,1,0
0.2732,0.066,0.823,0.111
0,0,1,0
0.7128,0,0.652,0.348
0,0,1,0
0.2263,0,0.966,0.034
-0.4404,0.209,0.791,0
0.5903,0,0.695,0.305
0.4404,0,0.947,0.053
0,0,1,0
0.4985,0.123,0.691,0.186
0.1725,0.142,0.729,0.129
0.6908,0,0.678,0.322
0.1511,0,0.933,0.067
0.8402,0.062,0.729,0.208
-0.1655,0.088,0.912,0
-0.2748,0.262,0.554,0.184
0.7845,0.07,0.802,0.128
0.946,0.037,0.71,0.253
-0.7371,0.124,0.852,0.024
0.6369,0,0.86,0.14
0.8356,0,0.73,0.27
0.8677,0.076,0.806,0.118
-0.7545,0.176,0.676,0.148
0.3774,0,0.777,0.223
0,0,1,0
-0.7184,0.317,0.594,0.089
-0.7003,0.244,0.756,0
-0.5951,0.301,0.699,0
0,0,1,0
0,0,1,0
0.2716,0,0.937,0.063
0,0,1,0
0.2003,0.274,0.357,0.368
0.9191,0,0.621,0.379
0,0,1,0
-0.34,0.308,0.5,0.192
0.3527,0,0.934,0.066
0.3129,0.319,0.159,0.522
0,0,1,0
0.3382,0.167,0.544,0.29
-0.8074,0.283,0.717,0
0.4927,0.223,0.43,0.347
0,0,1,0
0.9839,0.049,0.699,0.252
0.5556,0,0.834,0.166
0.5627,0.138,0.663,0.199
-0.274,0.091,0.865,0.044
0.3761,0.166,0.569,0.265
-0.5587,0.092,0.849,0.059
0.6199,0,0.813,0.187
-0.1226,0.14,0.739,0.122
0,0,1,0
-0.7596,0.303,0.697,0
-0.0772,0.092,0.824,0.084
0.9727,0.109,0.572,0.319
0,0,1,0
0.4019,0,0.886,0.114
0.2924,0,0.846,0.154
-0.4404,0.162,0.838,0
-0.81,0.197,0.803,0
0,0,1,0
0.504,0,0.734,0.266
0.3182,0,0.685,0.315
0.1027,0,0.973,0.027
0,0,1,0
0,0,1,0
-0.7149,0.301,0.615,0.083
-0.2732,0.133,0.745,0.122
0.8347,0,0.725,0.275
-0.3182,0.067,0.933,0
0.6808,0,0.752,0.248
0.2716,0,0.861,0.139
0.8426,0.046,0.764,0.19
0.7717,0,0.765,0.235
-0.6601,0.105,0.895,0
-0.1779,0.167,0.698,0.135
0.1513,0.171,0.668,0.16
0.4926,0,0.825,0.175
0.7778,0,0.435,0.565
0,0.113,0.775,0.113
-0.5574,0.107,0.893,0
0,0,1,0
0.3197,0.117,0.735,0.148
0.4753,0,0.83,0.17
0,0,1,0
0,0,1,0
-0.2023,0.182,0.677,0.141
0,0,1,0
0.2869,0.161,0.612,0.226
-0.2406,0.042,0.958,0
-0.1531,0.144,0.763,0.093
0,0,1,0
0,0,1,0
-0.2183,0.172,0.828,0
0.7845,0,0.655,0.345
0.4588,0,0.7,0.3
0.6429,0.06,0.844,0.096
0.296,0,0.959,0.041
0.5719,0,0.89,0.11
0,0,1,0
0,0,1,0
0.222,0,0.952,0.048
0,0,1,0
0.5859,0,0.703,0.297
-0.3612,0.084,0.867,0.048
-0.4019,0.197,0.803,0
-0.4215,0.219,0.781,0
0,0,1,0
0.0772,0.059,0.876,0.065
0.4515,0,0.934,0.066
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.0258,0.216,0.617,0.167
-0.34,0.107,0.893,0
0,0,1,0
0.5719,0,0.778,0.222
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.6486,0,0.675,0.325
0.2168,0,0.942,0.058
-0.9034,0.199,0.801,0
-0.504,0.189,0.811,0
0.8156,0,0.878,0.122
0.4404,0,0.929,0.071
0.7858,0.016,0.877,0.106
0,0,1,0
0.5106,0.124,0.67,0.206
0.2263,0.09,0.804,0.107
0,0,1,0
0.2144,0,0.898,0.102
0,0,1,0
0.128,0,0.857,0.143
0,0,1,0
0,0,1,0
-0.34,0.444,0.556,0
-0.7184,0.667,0.333,0
0.7845,0,0.67,0.33
0,0,1,0
-0.4767,0.154,0.846,0
0,0,1,0
0,0,1,0
0.4404,0,0.633,0.367
-0.504,0.197,0.718,0.085
-0.3182,0.084,0.916,0
0.4576,0,0.87,0.13
-0.7587,0.183,0.789,0.028
0.0258,0,0.973,0.027
0.6369,0,0.776,0.224
0,0,1,0
0,0,1,0
-0.0772,0.098,0.902,0
0.1406,0.099,0.821,0.079
0.296,0,0.872,0.128
0,0,1,0
0.8491,0.021,0.84,0.14
0.0516,0.085,0.823,0.092
0.736,0.052,0.805,0.143
0.1628,0.098,0.748,0.154
0,0,1,0
0.0516,0,0.806,0.194
-0.628,0.314,0.686,0
-0.4767,0.147,0.853,0
0,0,1,0
-0.5563,0.174,0.826,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.8995,0.246,0.677,0.077
-0.1027,0.131,0.754,0.115
-0.3412,0.147,0.853,0
0.3612,0,0.706,0.294
0.3182,0,0.635,0.365
0.4005,0,0.848,0.152
-0.3182,0.247,0.753,0
-0.5661,0.314,0.686,0
-0.7108,0.169,0.831,0
-0.296,0.158,0.731,0.112
-0.5423,0.467,0.533,0
0.7645,0,0.841,0.159
0.4215,0,0.797,0.203
0.8238,0.022,0.889,0.09
-0.9204,0.113,0.823,0.064
-0.6597,0.227,0.773,0
-0.3612,0.238,0.762,0
0.4588,0,0.667,0.333
0.923,0,0.654,0.346
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.5574,0.1,0.591,0.309
0,0,1,0
0.8762,0,0.833,0.167
0,0,1,0
0.7008,0.05,0.858,0.092
0,0,1,0
-0.0387,0.052,0.902,0.047
-0.5574,0.34,0.66,0
0.5204,0,0.883,0.117
0,0,1,0
0,0,1,0
0,0,1,0
0.9081,0,0.749,0.251
-0.478,0.115,0.814,0.071
0,0,1,0
-0.3956,0.152,0.773,0.075
-0.5786,0.349,0.651,0
0.3818,0.035,0.887,0.077
0.7906,0,0.72,0.28
-0.4767,0.756,0.244,0
0.4871,0,0.826,0.174
-0.5859,0.487,0.513,0
0.4939,0,0.652,0.348
0.7269,0,0.663,0.337
-0.5859,0.138,0.862,0
-0.3182,0.434,0.566,0
0,0,1,0
0,0,1,0
-0.5423,0.259,0.741,0
0.2499,0.188,0.597,0.214
-0.4753,0.34,0.66,0
-0.296,0.128,0.872,0
0.4019,0,0.847,0.153
0.2732,0,0.909,0.091
0,0,1,0
0.296,0,0.804,0.196
0.6561,0.046,0.826,0.128
0,0,1,0
0,0,1,0
0,0,1,0
0.4215,0,0.763,0.237
0,0,1,0
-0.2572,0.225,0.775,0
0,0,1,0
0.6124,0,0.926,0.074
-0.4912,0.515,0.485,0
0,0,1,0
0,0,1,0
0.0516,0.107,0.779,0.115
0.4926,0,0.758,0.242
0,0,1,0
0.4648,0,0.622,0.378
0,0,1,0
0,0,1,0
0.5574,0.047,0.774,0.179
0,0,1,0
0.765,0.059,0.655,0.286
0.4926,0,0.758,0.242
-0.2846,0.076,0.924,0
0,0,1,0
0,0,1,0
-0.2732,0.296,0.704,0
0.6065,0,0.695,0.305
0.6103,0.074,0.802,0.124
0,0,1,0
-0.0772,0.174,0.671,0.154
0,0,1,0
0.3818,0.169,0.462,0.369
0.3612,0,0.762,0.238
-0.4779,0.141,0.859,0
0.2406,0.112,0.73,0.159
0,0,1,0
0.9001,0,0.786,0.214
0,0,1,0
0.6705,0,0.766,0.234
0,0,1,0
0.2714,0.043,0.889,0.068
0.4404,0,0.756,0.244
0,0,1,0
0.25,0.154,0.615,0.231
0,0,1,0
0,0,1,0
0,0,1,0
-0.0516,0.081,0.846,0.074
0.6858,0.057,0.765,0.178
0.2023,0.105,0.75,0.145
0,0,1,0
-0.765,0.292,0.638,0.07
0,0,1,0
0,0,1,0
0.6705,0,0.593,0.407
0,0,1,0
0.34,0.156,0.628,0.216
0.6322,0,0.81,0.19
0,0,1,0
-0.5848,0.393,0.467,0.14
-0.4389,0.145,0.855,0
0.6249,0,0.709,0.291
0.6249,0.055,0.788,0.156
0,0,1,0
0,0,1,0
0.6946,0,0.915,0.085
0.3169,0.113,0.748,0.138
0.6497,0.072,0.793,0.135
0.7805,0.043,0.69,0.267
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.9806,0.478,0.48,0.041
0.5267,0,0.907,0.093
0.5095,0.088,0.717,0.195
-0.4019,0.109,0.891,0
0.6486,0.102,0.641,0.257
-0.6072,0.209,0.791,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.5499,0,0.861,0.139
0,0,1,0
-0.8305,0.167,0.798,0.035
0.5106,0,0.829,0.171
0.2263,0.178,0.595,0.227
0.34,0,0.926,0.074
0,0,1,0
0.6709,0.037,0.852,0.111
-0.2732,0.123,0.877,0
0.6586,0,0.924,0.076
0,0,1,0
0,0,1,0
0.3971,0,0.723,0.277
0.7089,0.059,0.864,0.076
0.3182,0,0.85,0.15
0.4404,0,0.734,0.266
0.4404,0,0.847,0.153
0.6928,0.096,0.589,0.315
0,0,1,0
0.7057,0,0.506,0.494
0.745,0.054,0.845,0.101
0,0,1,0
-0.9717,0.155,0.79,0.056
0.6114,0,0.723,0.277
-0.7944,0.227,0.773,0
0.4671,0.057,0.806,0.136
0,0,1,0
0.553,0.046,0.82,0.134
-0.2244,0.147,0.853,0
0.7236,0,0.698,0.302
0,0,1,0
-0.2263,0.09,0.857,0.053
-0.761,0.316,0.684,0
0.4003,0.194,0.471,0.335
0,0,1,0
0.3182,0,0.566,0.434
0,0,1,0
0,0,1,0
0.1511,0,0.715,0.285
0.1027,0.136,0.707,0.158
0,0,1,0
0.5719,0,0.778,0.222
0.0772,0,0.947,0.053
-0.2263,0.104,0.813,0.084
-0.6199,0.113,0.887,0
0.8481,0,0.179,0.821
0.0258,0.186,0.62,0.194
0.3612,0,0.865,0.135
-0.4404,0.326,0.674,0
0,0,1,0
0,0,1,0
0.5106,0.083,0.713,0.205
-0.3384,0.255,0.745,0
0.9568,0.134,0.65,0.216
0,0,1,0
0,0,1,0
0,0,1,0
-0.4215,0.543,0.213,0.245
0,0,1,0
-0.6608,0.092,0.859,0.05
0,0,1,0
0,0,1,0
0.9421,0,0.716,0.284
0,0,1,0
0.2023,0.115,0.738,0.148
0.4714,0,0.83,0.17
0.7351,0,0.581,0.419
0,0,1,0
-0.4926,0.285,0.715,0
0.5411,0,0.791,0.209
0,0,1,0
-0.3182,0.117,0.883,0
-0.858,0.358,0.642,0
0.5994,0.056,0.803,0.14
0.3612,0,0.894,0.106
0,0,1,0
0.5859,0.115,0.573,0.313
-0.6988,0.311,0.574,0.115
0,0,1,0
-0.4102,0.096,0.845,0.059
-0.476,0.136,0.768,0.096
0.7998,0,0.632,0.368
0,0,1,0
0.5163,0.092,0.784,0.124
0.4588,0,0.8,0.2
0,0,1,0
0,0,1,0
0,0,1,0
0.743,0,0.855,0.145
0,0,1,0
-0.3491,0.1,0.9,0
-0.1926,0.081,0.919,0
0.1779,0.141,0.667,0.193
-0.3252,0.25,0.75,0
0,0,1,0
0.4033,0.124,0.728,0.148
-0.4606,0.17,0.678,0.152
0.8225,0.041,0.698,0.262
-0.9921,0.208,0.682,0.11
0.8249,0.076,0.793,0.131
0.7992,0,0.797,0.203
0,0,1,0
-0.1027,0.063,0.938,0
-0.7935,0.32,0.68,0
0.5859,0.117,0.638,0.245
-0.4137,0.072,0.866,0.062
0.0405,0.063,0.871,0.067
0,0,1,0
0.9442,0,0.811,0.189
0.6258,0,0.788,0.212
0,0,1,0
-0.3182,0.535,0.465,0
-0.3182,0.535,0.465,0
-0.2942,0.116,0.79,0.094
0.3412,0,0.909,0.091
0.0516,0.059,0.895,0.046
0.5719,0,0.778,0.222
-0.8074,0.409,0.591,0
0,0,1,0
-0.6486,0.231,0.769,0
-0.8391,0.199,0.801,0
0.9355,0.116,0.702,0.182
0,0,1,0
0,0,1,0
0.7345,0,0.66,0.34
-0.2481,0.443,0.227,0.33
0.8781,0.067,0.668,0.265
0,0,1,0
0,0,1,0
-0.9022,0.363,0.637,0
0.504,0,0.91,0.09
0.5994,0.032,0.84,0.128
0.9032,0,0.762,0.238
0,0,1,0
-0.7506,0.762,0.238,0
0,0,1,0
0.5423,0,0.78,0.22
-0.5423,0.241,0.759,0
0.9393,0.052,0.669,0.279
0.8738,0,0.751,0.249
0.504,0,0.831,0.169
-0.7713,0.208,0.732,0.06
0.9706,0.08,0.778,0.143
0.5704,0.066,0.8,0.134
0,0,1,0
0.1779,0.156,0.638,0.206
0.4019,0,0.903,0.097
-0.659,0.131,0.836,0.033
0.1901,0,0.911,0.089
0.8384,0,0.72,0.28
0,0,1,0
0.0041,0.147,0.706,0.147
0.3832,0,0.697,0.303
0,0,1,0
-0.1316,0.059,0.941,0
0.4215,0,0.763,0.237
0,0,1,0
0.4019,0,0.886,0.114
0,0,1,0
0.5724,0,0.887,0.113
0.6597,0,0.707,0.293
0.8824,0.024,0.792,0.184
-0.34,0.706,0.294,0
0.4019,0,0.895,0.105
0,0,1,0
0.4019,0.03,0.903,0.068
0.34,0.182,0.541,0.277
0.4939,0.075,0.747,0.179
0,0,1,0
-0.7096,0.33,0.67,0
0,0.12,0.761,0.12
0.2869,0,0.822,0.178
0,0,1,0
-0.5106,0.212,0.788,0
0,0,1,0
0.8594,0.052,0.811,0.137
0,0,1,0
0,0,1,0
0.5622,0.089,0.718,0.193
0.2732,0.257,0.381,0.362
0.2359,0.151,0.647,0.202
0.4662,0.034,0.918,0.048
0.5514,0,0.692,0.308
0.2732,0,0.861,0.139
0,0,1,0
-0.6486,0.518,0.482,0
0,0,1,0
0.2732,0.066,0.836,0.099
0.128,0.104,0.769,0.127
-0.1326,0.045,0.955,0
0.1189,0.118,0.744,0.138
0,0,1,0
-0.3818,0.167,0.833,0
0,0,1,0
0.5661,0,0.884,0.116
0.9347,0.045,0.746,0.209
0.3182,0,0.796,0.204
0.1197,0.066,0.858,0.077
-0.296,0.091,0.909,0
-0.4215,0.112,0.846,0.042
0.3182,0,0.796,0.204
0,0,1,0
-0.296,0.306,0.694,0
0.2006,0.081,0.813,0.105
0.3612,0,0.902,0.098
0,0,1,0
-0.3182,0.063,0.937,0
0,0,1,0
-0.3939,0.096,0.904,0
0.4871,0,0.792,0.208
0.4404,0,0.633,0.367
-0.3147,0.054,0.946,0
0.5994,0,0.719,0.281
0,0,1,0
0,0,1,0
0,0,1,0
0.4939,0,0.882,0.118
0.7269,0,0.596,0.404
0.2023,0,0.859,0.141
0,0,1,0
0.6124,0,0.815,0.185
-0.0202,0.087,0.83,0.084
0.7003,0,0.691,0.309
0.2344,0.046,0.882,0.072
0,0,1,0
0,0,1,0
-0.1154,0.044,0.935,0.021
0.6705,0,0.866,0.134
0.5386,0,0.691,0.309
0,0,1,0
-0.4019,0.197,0.803,0
0.7907,0,0.68,0.32
-0.3001,0.14,0.804,0.055
0.4019,0,0.899,0.101
0.4404,0,0.791,0.209
-0.8192,0.197,0.734,0.069
0.8668,0.022,0.886,0.092
0,0,1,0
0,0,1,0
-0.0516,0.2,0.615,0.185
-0.2382,0.123,0.771,0.105
0,0,1,0
0.9042,0.054,0.81,0.136
-0.5661,0.074,0.901,0.025
0.8807,0,0.674,0.326
0,0,1,0
-0.6956,0.129,0.871,0
0.8327,0,0.798,0.202
-0.8204,0.124,0.813,0.063
0.1779,0.14,0.667,0.194
-0.6705,0.474,0.526,0
-0.029,0.049,0.904,0.046
0.4404,0,0.838,0.162
0.75,0,0.738,0.262
0.4215,0,0.887,0.113
0,0,1,0
0,0,1,0
0,0,1,0
0.34,0,0.556,0.444
-0.6531,0.195,0.805,0
-0.938,0.165,0.704,0.131
0,0,1,0
0.4404,0,0.674,0.326
0.3612,0,0.889,0.111
0.6369,0,0.741,0.259
-0.7743,0.234,0.766,0
0,0,1,0
-0.2418,0.069,0.881,0.051
0.8271,0,0.724,0.276
0,0,1,0
0,0,1,0
0.2263,0,0.899,0.101
0.3612,0,0.706,0.294
0,0,1,0
0,0,1,0
0,0,1,0
-0.3311,0.143,0.737,0.12
0,0,1,0
0,0,1,0
0.3991,0.039,0.908,0.053
0,0,1,0
0.8016,0,0.819,0.181
-0.296,0.145,0.855,0
0,0,1,0
-0.7845,0.14,0.838,0.022
0.3804,0.128,0.717,0.155
0,0,1,0
0,0,1,0
0,0,1,0
0.4871,0.035,0.893,0.072
0,0,1,0
-0.3736,0.109,0.891,0
-0.34,0.118,0.882,0
0.3612,0,0.839,0.161
0,0,1,0
-0.5994,0.224,0.776,0
0.8675,0.039,0.874,0.087
0.34,0,0.769,0.231
0,0,1,0
-0.3424,0.147,0.853,0
-0.4319,0.07,0.93,0
0.8777,0,0.802,0.198
0,0,1,0
0,0,1,0
-0.4003,0.124,0.876,0
0,0,1,0
-0.7027,0.147,0.798,0.055
0,0,1,0
0.3736,0.071,0.775,0.154
0,0,1,0
0.4939,0.074,0.739,0.187
0.5023,0,0.946,0.054
0,0,1,0
0.5725,0,0.748,0.252
-0.3532,0.089,0.832,0.079
0,0,1,0
0,0,1,0
0.2244,0,0.9,0.1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.5106,0,0.548,0.452
0,0,1,0
0.5927,0,0.508,0.492
0.25,0.091,0.774,0.135
0.4019,0,0.597,0.403
0.4215,0,0.682,0.318
0,0,1,0
0.4404,0,0.775,0.225
-0.2023,0.186,0.654,0.16
0,0,1,0
-0.5727,0.343,0.657,0
-0.1695,0.114,0.886,0
0.6369,0,0.656,0.344
0,0,1,0
0,0,1,0
0.4588,0,0.824,0.176
0,0,1,0
0,0,1,0
0,0,1,0
-0.4923,0.133,0.748,0.119
0,0,1,0
-0.2263,0.487,0.513,0
0,0,1,0
-0.3485,0.033,0.967,0
-0.7311,0.301,0.638,0.061
0.4767,0,0.563,0.437
0.3612,0,0.865,0.135
0,0,1,0
0.4023,0,0.891,0.109
0.7545,0,0.828,0.172
0,0,1,0
0.8834,0,0.697,0.303
-0.4234,0.105,0.895,0
0,0,1,0
-0.4278,0.352,0.459,0.189
0,0,1,0
0.2023,0.032,0.917,0.05
0.296,0,0.879,0.121
0,0,1,0
0.7059,0,0.827,0.173
-0.6029,0.497,0.503,0
-0.3816,0.114,0.886,0
0.5719,0,0.299,0.701
0.7088,0,0.753,0.247
-0.4404,0.42,0.58,0
-0.4767,0.22,0.78,0
0.168,0.057,0.878,0.065
0.34,0,0.876,0.124
0.5499,0.06,0.821,0.119
0,0,1,0
-0.128,0.339,0.459,0.202
0.4939,0,0.61,0.39
0,0.09,0.82,0.09
0.1779,0.123,0.698,0.179
-0.7906,0.412,0.588,0
0.6588,0.06,0.853,0.088
0.7964,0,0.497,0.503
0,0,1,0
0,0,1,0
-0.8442,0.283,0.717,0
0,0,1,0
0.296,0.112,0.769,0.119
0.4404,0,0.818,0.182
-0.2732,0.174,0.826,0
0,0,1,0
0.4754,0,0.872,0.128
-0.4019,0.252,0.748,0
-0.2732,0.116,0.884,0
0,0,1,0
0,0,1,0
0.6369,0,0.656,0.344
0,0,1,0
0,0,1,0
0.6249,0,0.745,0.255
-0.34,0.211,0.789,0
0.4767,0.061,0.833,0.105
0.4926,0,0.814,0.186
0.4588,0,0.727,0.273
0.3612,0,0.898,0.102
0.6393,0.069,0.833,0.098
0,0,1,0
-0.3818,0.112,0.82,0.068
0,0,1,0
0.3818,0,0.843,0.157
0,0,1,0
0,0,1,0
-0.5423,0.304,0.696,0
0.3182,0,0.796,0.204
0.5332,0.078,0.799,0.123
0.7902,0.048,0.83,0.123
0,0,1,0
-0.481,0.207,0.793,0
-0.0498,0.066,0.934,0
0.0772,0.161,0.657,0.182
0,0,1,0
0,0,1,0
-0.504,0.246,0.754,0
0.4939,0,0.61,0.39
0,0,1,0
0.6322,0,0.878,0.122
-0.3182,0.365,0.635,0
0.0074,0.275,0.524,0.202
0.6199,0.038,0.851,0.111
0,0,1,0
-0.5994,0.281,0.649,0.07
0.1027,0.054,0.878,0.068
-0.9268,0.218,0.782,0
0.7236,0,0.876,0.124
0.4404,0,0.861,0.139
0,0,1,0
-0.4215,0.207,0.673,0.12
-0.2263,0.034,0.966,0
0.2869,0,0.921,0.079
-0.128,0.108,0.803,0.088
0.2732,0,0.826,0.174
0.9102,0,0.721,0.279
0.5023,0,0.935,0.065
0.4404,0,0.861,0.139
0,0,1,0
0.9327,0.047,0.806,0.147
-0.3612,0.473,0.22,0.308
0,0,1,0
-0.7778,0.537,0.463,0
0,0,1,0
0.787,0,0.904,0.096
0,0,1,0
0.6992,0,0.729,0.271
0.9244,0,0.789,0.211
0.7717,0,0.621,0.379
-0.3254,0.131,0.794,0.075
0,0,1,0
0.5267,0.047,0.81,0.144
0.4479,0,0.953,0.047
-0.4215,0.286,0.714,0
0.2732,0,0.9,0.1
0,0.056,0.889,0.056
0.3094,0,0.756,0.244
-0.743,0.125,0.842,0.033
0.2382,0,0.962,0.038
0.5574,0,0.603,0.397
-0.5023,0.14,0.86,0
0.1779,0.088,0.793,0.119
0.7334,0,0.708,0.292
-0.3804,0.139,0.861,0
-0.7476,0.193,0.742,0.065
-0.1531,0.091,0.909,0
-0.944,0.279,0.639,0.082
0,0,1,0
0,0,1,0
-0.1027,0.412,0.588,0
0.4019,0,0.748,0.252
0.6072,0,0.946,0.054
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4588,0,0.927,0.073
0.25,0.077,0.827,0.095
0,0,1,0
-0.8567,0.233,0.767,0
0.4039,0.062,0.847,0.09
0.3382,0,0.556,0.444
0.2843,0.101,0.771,0.128
0.659,0,0.625,0.375
0,0,1,0
-0.296,0.25,0.625,0.125
0,0,1,0
0.481,0,0.895,0.105
0.0772,0,0.902,0.098
-0.296,0.091,0.909,0
0,0,1,0
0,0,1,0
0.4215,0,0.763,0.237
0.0772,0.156,0.678,0.165
0.6369,0,0.588,0.412
0.3182,0.079,0.813,0.108
-0.1177,0.155,0.71,0.135
0.1779,0.277,0.361,0.361
0.2263,0,0.678,0.322
-0.1531,0.11,0.89,0
0.3818,0.138,0.585,0.277
0,0,1,0
-0.6808,0.605,0.395,0
0.539,0,0.897,0.103
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.533,0,0.883,0.117
0,0,1,0
0.4588,0,0.7,0.3
0,0,1,0
-0.4019,0.231,0.769,0
0.3612,0,0.8,0.2
0,0,1,0
0.34,0,0.87,0.13
0.5191,0,0.843,0.157
0,0,1,0
0,0,1,0
-0.6828,0.216,0.784,0
-0.5423,0.538,0.462,0
0,0,1,0
0.2942,0.107,0.704,0.189
0,0,1,0
0.8926,0,0.77,0.23
-0.2779,0.122,0.74,0.138
0,0,1,0
0,0,1,0
0.7633,0,0.603,0.397
0,0,1,0
0.3313,0.154,0.602,0.245
0.4404,0,0.408,0.592
0,0,1,0
0.5106,0,0.809,0.191
0,0,1,0
0,0,1,0
-0.5622,0.111,0.84,0.049
0.4404,0,0.756,0.244
0.3182,0,0.827,0.173
0,0,1,0
0.3736,0,0.937,0.063
-0.34,0.055,0.945,0
-0.3998,0.122,0.748,0.13
0,0,1,0
0.5994,0,0.837,0.163
-0.6115,0.5,0.306,0.194
0,0,1,0
0.4199,0,0.264,0.736
-0.1007,0.115,0.787,0.097
0.533,0,0.896,0.104
-0.2732,0.057,0.943,0
0.8922,0,0.843,0.157
-0.6908,0.851,0.149,0
0,0,1,0
0,0,1,0
0.128,0,0.907,0.093
0,0,1,0
0,0,1,0
-0.2755,0.123,0.877,0
0.7964,0,0.722,0.278
0.5927,0,0.89,0.11
0.6124,0,0.722,0.278
0,0,1,0
0.6997,0,0.834,0.166
0.4767,0,0.763,0.237
0.6369,0,0.84,0.16
-0.2411,0.068,0.932,0
-0.2263,0.119,0.881,0
0.3034,0.121,0.778,0.101
0.504,0,0.734,0.266
0.4329,0,0.863,0.137
0,0,1,0
0.4926,0,0.239,0.761
-0.1531,0.127,0.873,0
0,0,1,0
0.7816,0.041,0.794,0.165
0,0,1,0
0.6369,0,0.704,0.296
0,0,1,0
0,0,1,0
0.7407,0,0.615,0.385
-0.3527,0.183,0.817,0
0.7579,0,0.615,0.385
