Compounds,Neg,Neu,Pos
0.4215,0,0.517,0.483
0.296,0,0.484,0.516
0.3612,0,0.918,0.082
0.6901,0,0.659,0.341
-0.3544,0.1,0.826,0.074
0,0,1,0
0,0,1,0
0,0,1,0
-0.1027,0.051,0.949,0
0.1924,0.065,0.859,0.076
0.34,0.113,0.684,0.203
-0.5346,0.174,0.701,0.125
0.2144,0.046,0.876,0.078
0.6476,0,0.91,0.09
0.1779,0.074,0.831,0.095
-0.3675,0.089,0.832,0.079
0.3818,0.05,0.826,0.124
0.7865,0,0.502,0.498
0.7964,0,0.738,0.262
0.6486,0.144,0.561,0.295
0.9086,0,0.648,0.352
-0.1628,0.047,0.886,0.067
-0.89,0.126,0.854,0.021
0.6374,0.068,0.832,0.1
-0.1887,0.045,0.92,0.035
-0.34,0.134,0.754,0.112
-0.2411,0.05,0.95,0
0,0,1,0
0.1779,0.141,0.628,0.23
0.3071,0,0.943,0.057
0,0,1,0
0.4404,0,0.408,0.592
-0.5423,0.212,0.788,0
-0.2023,0.231,0.769,0
0,0,1,0
0.3291,0,0.903,0.097
0.9006,0,0.763,0.237
0.4019,0,0.838,0.162
0.6249,0,0.495,0.505
0.6908,0,0.612,0.388
0.4404,0,0.707,0.293
-0.1363,0.104,0.811,0.085
-0.7125,0.497,0.503,0
0.3305,0,0.718,0.282
0,0,1,0
-0.6486,0.381,0.619,0
0.3612,0,0.286,0.714
0,0,1,0
0,0,1,0
0.6369,0,0.488,0.512
0.1007,0.466,0,0.534
0.4678,0,0.633,0.367
0,0,1,0
0.7865,0,0.464,0.536
-0.3566,0.084,0.916,0
-0.6597,0.157,0.796,0.047
0.1901,0.1,0.809,0.092
0.9246,0.071,0.422,0.506
-0.5574,0.474,0.526,0
0.4404,0,0.633,0.367
0.5267,0,0.901,0.099
0.6486,0,0.675,0.325
0.742,0,0.832,0.168
-0.2263,0.333,0.43,0.237
0.6597,0,0.649,0.351
0.6908,0,0.513,0.487
-0.4019,0.184,0.816,0
0.3412,0,0.624,0.376
0,0,1,0
0.4588,0.042,0.866,0.092
0,0,1,0
-0.4019,0.231,0.769,0
-0.296,0.076,0.874,0.051
-0.4278,0.586,0.414,0
-0.3412,0.286,0.714,0
0.4767,0.112,0.629,0.259
-0.1779,0.116,0.884,0
0.4124,0.066,0.804,0.13
0.765,0,0.787,0.213
0.6199,0,0.771,0.229
0,0,1,0
0.5719,0,0.802,0.198
-0.3612,0.217,0.591,0.192
0.6041,0,0.725,0.275
-0.6935,0.235,0.706,0.059
0.0772,0.104,0.781,0.115
0,0,1,0
0,0,1,0
0.6369,0,0.756,0.244
-0.2732,0.104,0.794,0.102
-0.296,0.121,0.879,0
0.3612,0,0.545,0.455
0.2755,0,0.768,0.232
0.4019,0,0.881,0.119
0.171,0.053,0.881,0.066
0.7579,0,0.8,0.2
0.4404,0,0.847,0.153
0,0,1,0
-0.3566,0.15,0.755,0.094
0.9359,0.016,0.8,0.185
0.8012,0,0.647,0.353
0,0,1,0
0.4915,0,0.911,0.089
0.4019,0,0.769,0.231
0.9468,0,0.805,0.195
0.7925,0,0.46,0.54
0.7227,0,0.665,0.335
0.875,0,0.773,0.227
0.8074,0,0.871,0.129
0.1779,0,0.922,0.078
0,0,1,0
0,0,1,0
0.6341,0,0.834,0.166
-0.3182,0.277,0.723,0
-0.3356,0.141,0.793,0.066
0,0,1,0
0.3612,0,0.848,0.152
0,0,1,0
0.34,0.12,0.648,0.231
0.4939,0,0.882,0.118
-0.1027,0.209,0.598,0.192
0.9259,0,0,1
0.6166,0,0.691,0.309
-0.3311,0.224,0.649,0.126
0.8176,0,0.541,0.459
0.1531,0.042,0.889,0.07
0.296,0,0.645,0.355
0,0,1,0
0,0,1,0
0.5719,0,0.598,0.402
-0.0671,0.056,0.866,0.078
0,0,1,0
-0.6428,0.277,0.646,0.077
0.793,0.074,0.664,0.261
0.7717,0,0.309,0.691
0,0,1,0
0.5978,0,0.825,0.175
-0.4215,0.177,0.823,0
-0.4215,0.16,0.84,0
0.4404,0,0.896,0.104
0.5859,0,0.648,0.352
0.659,0,0.759,0.241
0.5994,0,0.672,0.328
0,0,1,0
0,0,1,0
0.3182,0,0.685,0.315
0.4939,0,0.61,0.39
0.2944,0,0.865,0.135
-0.5574,0.265,0.735,0
-0.5096,0.32,0.68,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.6166,0,0.598,0.402
0,0,1,0
-0.296,0.239,0.761,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.1027,0.259,0.741,0
-0.7003,0.367,0.633,0
0,0.048,0.904,0.048
-0.7184,0.062,0.938,0
0.2942,0.054,0.846,0.1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.6166,0.557,0.443,0
-0.3182,0.277,0.723,0
-0.1027,0.06,0.94,0
0.8807,0.026,0.759,0.215
0,0.128,0.745,0.128
-0.6739,0.476,0.524,0
0.2732,0,0.913,0.087
0,0,1,0
-0.296,1,0,0
0,0.095,0.81,0.095
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.0516,0.012,0.988,0
0.8658,0,0.895,0.105
0.9011,0,0.632,0.368
0,0,1,0
0.6249,0,0.579,0.421
0.6059,0,0.845,0.155
0.5106,0,0.619,0.381
0.5312,0.044,0.862,0.093
-0.128,0.081,0.919,0
0.34,0.055,0.84,0.105
-0.6542,0.142,0.79,0.068
0.6369,0,0.656,0.344
0,0,1,0
0.3595,0,0.801,0.199
0.6894,0,0.77,0.23
-0.8723,0.219,0.781,0
0.7096,0,0.796,0.204
0,0,1,0
-0.7819,0.246,0.754,0
0,0,1,0
0,0,1,0
0.1027,0.187,0.581,0.232
-0.1531,0.211,0.789,0
-0.984,0.487,0.472,0.041
-0.2617,0.296,0.481,0.223
0,0,1,0
0.3382,0.054,0.834,0.112
-0.4588,0.348,0.505,0.146
0.8953,0,0.696,0.304
0.9434,0,0.589,0.411
0.8519,0,0.862,0.138
0.8854,0.043,0.656,0.301
-0.34,0.123,0.82,0.057
0,0,1,0
0,0,1,0
0.4404,0,0.707,0.293
0.3818,0,0.918,0.082
0.197,0,0.959,0.041
0.0387,0.035,0.928,0.038
0.2691,0.138,0.654,0.209
-0.296,0.306,0.694,0
0.6705,0,0.56,0.44
-0.4357,0.181,0.819,0
0,0,1,0
0,0,1,0
0.0951,0,0.836,0.164
-0.5423,0.778,0.222,0
0,0,1,0
0.4215,0,0.781,0.219
0.6749,0.084,0.769,0.147
0.3612,0,0.93,0.07
-0.4215,0.074,0.886,0.04
-0.5423,0.159,0.761,0.081
0,0,1,0
0.7783,0,0.658,0.342
0.4826,0.039,0.848,0.113
0.2023,0,0.913,0.087
0.5106,0,0.809,0.191
0.7003,0,0.805,0.195
0,0,1,0
0,0,1,0
0.4215,0,0.517,0.483
0.7698,0.101,0.527,0.372
0.4404,0.062,0.792,0.147
0,0,1,0
0.7783,0.058,0.794,0.148
0.6872,0,0.857,0.143
0,0,1,0
0.7339,0,0.773,0.227
0.1779,0.074,0.811,0.115
0.4588,0,0.852,0.148
0.743,0,0.805,0.195
0,0,1,0
0,0,1,0
0,0,1,0
0.6369,0,0.625,0.375
0.8924,0.045,0.77,0.186
0.0772,0,0.874,0.126
0.3612,0,0.783,0.217
0.296,0,0.645,0.355
0.4404,0,0.707,0.293
0,0,1,0
0.25,0.119,0.678,0.203
0.2263,0,0.612,0.388
0,0,1,0
-0.1154,0.17,0.679,0.151
-0.5859,0.407,0.593,0
0.9612,0.021,0.748,0.23
0.5574,0,0.455,0.545
0,0,1,0
0.0516,0.1,0.788,0.111
0.2263,0.073,0.816,0.11
0.4927,0,0.758,0.242
0,0,1,0
0.6249,0,0.687,0.313
0.8637,0.032,0.76,0.208
0.6124,0,0.838,0.162
0.91,0,0.739,0.261
-0.0772,0.055,0.896,0.049
0,0,1,0
0,0,1,0
-0.5423,0.179,0.821,0
-0.34,0.255,0.745,0
0,0,1,0
0,0,1,0
-0.5423,0.304,0.576,0.12
0.7436,0.073,0.523,0.403
0.976,0.028,0.73,0.241
0.3182,0.063,0.839,0.099
-0.2466,0.1,0.823,0.077
0,0,1,0
-0.4019,1,0,0
0.4404,0,0.847,0.153
-0.1027,0.113,0.887,0
0,0,1,0
0,0,1,0
0.3612,0,0.759,0.241
0,0,1,0
0,0,1,0
0.1513,0.049,0.865,0.086
0.4588,0,0.935,0.065
0,0,1,0
0.7499,0.018,0.9,0.082
-0.3818,0.117,0.795,0.087
0.5367,0,0.884,0.116
0.4404,0,0.256,0.744
0,0,1,0
0,0,1,0
0.8792,0.062,0.705,0.233
0.3182,0,0.874,0.126
0.694,0,0.411,0.589
0,0,1,0
0,0,1,0
0.8689,0,0.722,0.278
0,0,1,0
0.25,0,0.667,0.333
0,0,1,0
-0.357,0.383,0.617,0
-0.1027,0.034,0.966,0
0,0,1,0
0.8577,0.056,0.633,0.311
-0.5499,0.097,0.861,0.042
-0.4019,0.351,0.649,0
-0.296,0.423,0.577,0
-0.296,0.196,0.804,0
0,0,1,0
0.0516,0,0.939,0.061
0.4753,0,0.393,0.607
0.5994,0,0.71,0.29
0.25,0,0.9,0.1
0.8338,0.051,0.793,0.157
0,0,1,0
0.4215,0.032,0.904,0.063
0.0129,0.025,0.95,0.026
0.6249,0,0.872,0.128
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4663,0.091,0.76,0.15
0.6249,0,0.328,0.672
0,0,1,0
0.5513,0.194,0.439,0.367
0.4404,0,0.674,0.326
0,0,1,0
-0.0516,0.168,0.721,0.111
0.939,0.045,0.81,0.144
0.6369,0,0.488,0.512
-0.4939,0.127,0.873,0
-0.3034,0.177,0.737,0.086
0,0,1,0
-0.5267,0.2,0.7,0.1
0.6369,0,0.417,0.583
-0.0203,0.153,0.7,0.147
0,0,1,0
0.1027,0.069,0.873,0.058
-0.34,0.094,0.906,0
0.4588,0,0.429,0.571
0.4019,0,0.526,0.474
0.5089,0.049,0.875,0.076
0.0553,0.033,0.93,0.038
0.4404,0,0.818,0.182
0.2732,0.097,0.759,0.143
0.5413,0,0.901,0.099
0,0,1,0
0.7964,0.155,0.429,0.416
0.34,0,0.556,0.444
0,0,1,0
0,0,1,0
0,0,1,0
0.6597,0,0.873,0.127
0.0644,0.138,0.715,0.146
0.8442,0,0.802,0.198
0.7003,0.101,0.604,0.295
-0.5267,0.167,0.833,0
0.0173,0.073,0.852,0.075
0,0,1,0
0.6501,0,0.673,0.327
0.4404,0,0.791,0.209
0,0,1,0
0.7469,0.11,0.477,0.413
0,0,1,0
0.3435,0.047,0.84,0.113
0.9445,0,0.853,0.147
0.9804,0,0.69,0.31
0.8849,0.054,0.609,0.337
0,0,1,0
0.0258,0.04,0.919,0.042
0,0,1,0
0,0,1,0
0.3612,0,0.706,0.294
-0.9209,0.316,0.684,0
0.5719,0.06,0.762,0.178
-0.6553,0.215,0.711,0.074
0.4019,0,0,1
0.4019,0,0.803,0.197
0,0,1,0
0.3182,0,0.813,0.187
0,0,1,0
0.4939,0,0.556,0.444
0,0,1,0
0,0,1,0
0.296,0,0.577,0.423
0.5953,0.19,0.508,0.302
0,0,1,0
0.5423,0,0.182,0.818
0.5983,0,0.551,0.449
-0.0516,0.302,0.417,0.281
0.4019,0,0.597,0.403
0.0772,0,0.964,0.036
0.8316,0,0.625,0.375
-0.5423,0.115,0.885,0
0.5765,0.065,0.82,0.114
0.4404,0,0.674,0.326
0,0,1,0
0.4404,0,0.707,0.293
-0.2748,0.296,0.704,0
0,0,1,0
0.5574,0,0.705,0.295
-0.1531,0.071,0.87,0.059
0.0091,0.121,0.757,0.122
0,0,1,0
0.296,0,0.784,0.216
0.4019,0,0.748,0.252
0.4404,0,0.256,0.744
0,0,1,0
0,0,1,0
0.3818,0,0.794,0.206
0,0,1,0
0,0,1,0
-0.296,0.524,0.476,0
0,0,1,0
0.6169,0.13,0.527,0.343
-0.6697,0.215,0.785,0
0.5046,0,0.817,0.183
0,0,1,0
0.3612,0,0.839,0.161
0.0141,0,0.655,0.345
0,0,1,0
0.25,0,0.333,0.667
0.8426,0.083,0.753,0.164
0.3071,0,0.902,0.098
-0.5267,0.147,0.754,0.099
0.802,0.027,0.858,0.115
0,0,1,0
0.3321,0.038,0.9,0.062
0.34,0,0.806,0.194
-0.2382,0.047,0.93,0.023
0.8384,0.027,0.851,0.122
0.6124,0,0.667,0.333
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4404,0,0.633,0.367
0.6597,0,0.649,0.351
0,0,1,0
0.3182,0,0.905,0.095
0.25,0,0.5,0.5
0.1027,0,0.928,0.072
0.4215,0,0.896,0.104
0.3221,0,0.838,0.162
-0.1434,0.178,0.702,0.12
0.3804,0.22,0.366,0.414
0,0,1,0
0,0,1,0
0,0,1,0
0.4404,0,0.847,0.153
0.6249,0,0.864,0.136
0.4588,0,0.786,0.214
0.4228,0.128,0.709,0.163
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.5267,0.63,0.37,0
-0.2023,0.474,0.526,0
-0.6808,0.223,0.777,0
0.4404,0,0.674,0.326
0.6369,0,0.756,0.244
0.6908,0,0.86,0.14
0.2732,0,0.909,0.091
0,0,1,0
0.34,0,0.294,0.706
0.3182,0,0.839,0.161
0,0,1,0
-0.1027,0.318,0.682,0
0,0,1,0
0.4404,0,0.903,0.097
0.6249,0,0.683,0.317
-0.0611,0.236,0.508,0.255
0.6908,0,0.678,0.322
0,0,1,0
0.3933,0.078,0.823,0.099
0.8803,0.033,0.787,0.18
-0.2247,0.18,0.712,0.109
-0.0258,0.098,0.766,0.136
0.34,0,0.848,0.152
0.2942,0.061,0.858,0.081
0,0,1,0
0.4404,0,0.734,0.266
0.5961,0.052,0.852,0.096
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.8402,0,0.55,0.45
0.4404,0,0.674,0.326
-0.4767,0.155,0.764,0.081
0,0,1,0
0.9231,0,0.511,0.489
0.9578,0,0.879,0.121
-0.9628,0.135,0.806,0.059
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4404,0,0.791,0.209
0.3612,0,0.894,0.106
-0.4019,0.294,0.565,0.141
0.7096,0.078,0.636,0.286
0.3384,0,0.715,0.285
0.9376,0.024,0.743,0.233
0,0,1,0
0.2846,0.048,0.865,0.087
0,0,1,0
-0.8514,0.099,0.888,0.014
0,0,1,0
0,0,1,0
0.3612,0.136,0.603,0.261
0.0173,0.099,0.8,0.101
-0.296,0.167,0.721,0.113
0.7717,0,0.13,0.87
0.4019,0,0.787,0.213
0,0,1,0
-0.4767,0.22,0.78,0
0,0,1,0
0.7144,0.056,0.836,0.108
0,0,1,0
0.5106,0,0.769,0.231
0,0,1,0
0,0,1,0
0,0,1,0
0.4215,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0.5719,0,0.734,0.266
0.5719,0,0.764,0.236
-0.4019,0.252,0.748,0
0,0,1,0
0.4199,0,0.518,0.482
-0.2263,0.487,0.513,0
0.4404,0,0.734,0.266
0.5537,0,0.875,0.125
0.2732,0.253,0.361,0.386
0.431,0,0.921,0.079
-0.0489,0.05,0.901,0.048
0,0,1,0
0.8481,0,0.782,0.218
0,0,1,0
0.4215,0,0.843,0.157
0.34,0.055,0.829,0.116
0.7543,0,0.893,0.107
-0.296,0.306,0.694,0
0.4574,0,0,1
0.4215,0,0.682,0.318
0.4019,0,0,1
0.3612,0,0.762,0.238
0,0,1,0
-0.34,0.159,0.841,0
0.9337,0.018,0.821,0.162
0.4215,0.087,0.737,0.176
0,0,1,0
0.836,0.024,0.785,0.191
0.0516,0.18,0.625,0.195
0.4767,0,0.849,0.151
0.3612,0,0.615,0.385
0,0,1,0
0,0,1,0
0.6369,0,0.877,0.123
0,0,1,0
0,0,1,0
0,0,1,0
-0.2732,0.135,0.798,0.067
0.2023,0,0.886,0.114
0.7825,0.054,0.846,0.1
0.0258,0,0.969,0.031
0.3605,0.045,0.839,0.117
0.6369,0,0.658,0.342
-0.2732,0.08,0.92,0
-0.9358,0.173,0.827,0
0.8934,0,0.219,0.781
0,0,1,0
0,0,1,0
0.5719,0,0.783,0.217
0.507,0,0.681,0.319
0,0,1,0
0.4215,0,0.417,0.583
-0.1027,0.208,0.615,0.177
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.431,0,0.778,0.222
0.6432,0.086,0.663,0.252
-0.1027,0.085,0.915,0
0,0,1,0
0.7615,0,0.753,0.247
-0.296,0.216,0.784,0
0.2111,0.067,0.816,0.117
0.1779,0,0.918,0.082
0,0,1,0
0.8069,0,0.7,0.3
0.5106,0,0.784,0.216
0.8847,0,0.876,0.124
0,0,1,0
0,0,1,0
0,0,1,0
0.2658,0.146,0.668,0.186
0.6041,0,0.739,0.261
0,0,1,0
-0.1779,0.298,0.702,0
0.0762,0,0.92,0.08
0,0,1,0
0.7096,0.14,0.466,0.394
0.6786,0,0.829,0.171
0.7343,0,0.86,0.14
0.7906,0,0.859,0.141
0.931,0.032,0.859,0.109
0.1406,0.094,0.823,0.083
-0.7717,0.34,0.66,0
0,0,1,0
-0.4427,0.138,0.771,0.091
0,0,1,0
0,0,1,0
0,0,1,0
0.3412,0,0.744,0.256
0.9194,0,0.833,0.167
-0.2263,0.102,0.839,0.06
0,0,1,0
0,0,1,0
-0.4404,0.592,0.408,0
-0.1027,1,0,0
0.3612,0,0.667,0.333
0,0,1,0
0.9159,0.043,0.83,0.127
-0.0968,0.093,0.822,0.085
0,0,1,0
0.4404,0,0.58,0.42
-0.4588,0.188,0.714,0.098
-0.5095,0.397,0.603,0
0,0,1,0
0.3612,0,0.839,0.161
0.34,0,0.676,0.324
-0.6486,0.28,0.629,0.091
0,0,1,0
-0.2263,0.057,0.905,0.038
0.4019,0,0.526,0.474
0.7269,0,0.84,0.16
0.6705,0,0.645,0.355
0.296,0,0.476,0.524
-0.4854,0.233,0.639,0.128
0,0,1,0
0.25,0.064,0.826,0.11
0.5719,0,0.749,0.251
0.8225,0.091,0.729,0.18
-0.8481,0.258,0.661,0.081
-0.296,0.145,0.855,0
-0.4019,0.351,0.649,0
0.1531,0,0.556,0.444
0.6249,0,0.541,0.459
0.6597,0,0.722,0.278
0,0,1,0
0.8658,0,0.765,0.235
-0.4939,0.301,0.548,0.151
0.2527,0.152,0.608,0.24
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.2263,0.215,0.654,0.131
0.9072,0,0.661,0.339
0.5859,0.073,0.785,0.142
0.1434,0.087,0.845,0.068
0,0,1,0
0,0,1,0
0,0,1,0
-0.357,0.383,0.617,0
0.5095,0,0.752,0.248
-0.1779,0.204,0.637,0.159
0.4404,0,0.633,0.367
0.8762,0,0.332,0.668
0,0,1,0
0,0,1,0
0.34,0,0.806,0.194
0.8479,0,0.696,0.304
0.9052,0,0.587,0.413
0,0,1,0
-0.3304,0.096,0.83,0.074
0,0,1,0
0.5719,0,0.748,0.252
0.6076,0,0.707,0.293
0,0,1,0
0,0,1,0
0.5106,0,0.619,0.381
0,0,1,0
0.2023,0,0.833,0.167
0,0,1,0
0,0,1,0
0.8466,0,0.567,0.433
0.4404,0,0.707,0.293
0,0,1,0
0,0,1,0
0,0,1,0
0.3612,0,0.896,0.104
0.4854,0.035,0.849,0.116
-0.4497,0.264,0.736,0
-0.8481,0.371,0.629,0
0,0,1,0
0,0,1,0
0.1027,0.051,0.864,0.084
0,0,1,0
-0.4939,0.257,0.643,0.1
0.0516,0.097,0.798,0.105
0.4215,0,0.851,0.149
-0.2732,0.07,0.93,0
-0.7717,0.153,0.822,0.025
0.9779,0,0.819,0.181
0,0,1,0
-0.2263,0.083,0.856,0.061
0,0,1,0
0.3612,0.086,0.737,0.178
0.3818,0,0.867,0.133
0.4035,0.05,0.847,0.103
0.4939,0,0.849,0.151
0,0,1,0
0.4871,0.052,0.86,0.088
0.0772,0,0.894,0.106
-0.0387,0.121,0.735,0.144
0,0,1,0
-0.9778,0.119,0.786,0.095
0.8683,0.048,0.837,0.115
-0.2732,0.208,0.792,0
0.3802,0,0.659,0.341
-0.3535,0.235,0.765,0
0,0,1,0
-0.6249,0.836,0.164,0
0.555,0.118,0.619,0.263
0,0,1,0
0,0,1,0
0.296,0,0,1
0.3182,0,0.796,0.204
0,0,1,0
0.2057,0,0.885,0.115
0.4215,0,0.741,0.259
0.4585,0.106,0.669,0.224
0.5661,0,0.766,0.234
-0.4404,0.326,0.674,0
-0.2263,0.629,0,0.371
0.7351,0,0.801,0.199
0.8519,0.099,0.722,0.179
0,0,1,0
0.4019,0,0.27,0.73
-0.3818,0.394,0.606,0
-0.8778,0.089,0.863,0.048
-0.296,0.688,0.313,0
0.7579,0,0.435,0.565
0.3094,0.175,0.61,0.215
-0.8319,0.404,0.596,0
0,0,1,0
0.3612,0,0.972,0.028
-0.34,0.094,0.865,0.041
0,0,1,0
0,0,1,0
0,0,1,0
0.3724,0,0.892,0.108
0.4404,0,0.756,0.244
-0.2755,0.19,0.81,0
0.5574,0,0.816,0.184
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.3612,0,0.943,0.057
-0.1232,0.042,0.958,0
0.4101,0,0.785,0.215
-0.2411,0.197,0.803,0
0.4404,0,0.58,0.42
0,0,1,0
0.2263,0,0.921,0.079
-0.714,0.2,0.756,0.044
0,0,1,0
0.6573,0.054,0.701,0.245
0,0,1,0
0.5423,0,0.774,0.226
0.5719,0.03,0.887,0.083
0.5859,0,0.907,0.093
-0.2716,0.08,0.856,0.064
-0.4881,0.132,0.834,0.034
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.09,0,0.949,0.051
0.5859,0.046,0.813,0.141
0.4497,0,0.859,0.141
-0.5267,0.135,0.782,0.083
0,0,1,0
0,0,1,0
-0.6908,0.11,0.89,0
0,0,1,0
0.4588,0,0.85,0.15
0,0,1,0
0,0,1,0
-0.6114,0.666,0.334,0
0,0,1,0
0,0,1,0
0,0,1,0
0.7203,0.027,0.897,0.076
0,0,1,0
0.4767,0,0.915,0.085
0.2648,0.151,0.631,0.218
-0.5504,0.158,0.842,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.3818,0.115,0.885,0
0,0,1,0
0.8899,0,0.718,0.282
-0.296,1,0,0
0.2732,0,0.925,0.075
0,0,1,0
0,0,1,0
0.3612,0,0.865,0.135
0,0,1,0
0,0,1,0
-0.3797,0.153,0.766,0.081
0.2263,0.062,0.837,0.101
-0.4122,0.145,0.763,0.092
0,0,1,0
-0.3736,0.103,0.854,0.043
0,0,1,0
-0.7925,0.334,0.666,0
0.4939,0,0.944,0.056
-0.4048,0.093,0.877,0.03
0.4019,0,0.27,0.73
0.4588,0.126,0.632,0.241
0.34,0.033,0.87,0.098
0.3612,0,0.848,0.152
-0.128,0.063,0.882,0.055
0.7115,0.012,0.897,0.091
0.4019,0,0.787,0.213
0,0,1,0
-0.2732,0.07,0.895,0.035
0.4588,0.03,0.912,0.058
0.4155,0.031,0.901,0.068
-0.296,0.18,0.82,0
-0.4019,0.059,0.941,0
0.296,0,0.833,0.167
0.296,0,0.896,0.104
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.296,1,0,0
0.6908,0,0.711,0.289
0,0,1,0
0.3182,0,0.465,0.535
0,0,1,0
0.5106,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.4404,0.182,0.818,0
0.6872,0,0.739,0.261
0,0,1,0
-0.4023,0.403,0.597,0
0.7964,0.054,0.542,0.404
0.5106,0,0.845,0.155
0.5809,0,0.771,0.229
0.1615,0.052,0.876,0.072
0,0,1,0
0.3919,0.033,0.901,0.067
0.09,0.15,0.648,0.202
0,0,1,0
0.4588,0.064,0.78,0.156
0.7003,0,0.89,0.11
-0.8176,0.308,0.615,0.077
-0.1027,0.04,0.96,0
0.2263,0,0.881,0.119
-0.6369,0.114,0.886,0
-0.6486,0.275,0.725,0
0.8442,0,0.687,0.313
0,0,1,0
0,0,1,0
0.7184,0,0.5,0.5
-0.296,0.524,0.476,0
-0.5719,0.425,0.575,0
-0.6832,0.272,0.589,0.139
0.4215,0,0.946,0.054
0.2023,0,0.909,0.091
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.0258,0.319,0.354,0.327
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4588,0,0.571,0.429
-0.296,0.095,0.905,0
0,0,1,0
0,0,1,0
0.4522,0,0.574,0.426
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.34,0.444,0.556,0
0.5023,0.018,0.923,0.059
0.9555,0,0.751,0.249
0.6486,0,0.43,0.57
0.3612,0,0.918,0.082
0.8844,0.03,0.758,0.212
0.765,0,0.837,0.163
-0.1695,0.034,0.966,0
0.3612,0,0.783,0.217
-0.5994,0.495,0.505,0
-0.1412,0.087,0.859,0.054
-0.4019,0.102,0.853,0.044
0,0,1,0
0,0,1,0
0,0,1,0
-0.296,0.423,0.577,0
0,0,1,0
0,0,1,0
-0.296,0.196,0.804,0
0,0,1,0
0,0,1,0
-0.2732,0.095,0.905,0
0,0,1,0
0,0,1,0
0.5994,0.091,0.617,0.292
0,0,1,0
0,0,1,0
-0.3384,0.285,0.715,0
0.3182,0,0.465,0.535
0.4926,0,0.909,0.091
0.163,0.285,0.454,0.261
0,0,1,0
0,0,1,0
0,0,1,0
0.6454,0,0.676,0.324
0,0,1,0
0,0,1,0
-0.296,0.688,0.313,0
0,0,1,0
0,0,1,0
0,0,1,0
0.2244,0,0.826,0.174
0,0,1,0
0.5106,0,0.645,0.355
0.4019,0,0.526,0.474
-0.4926,0.132,0.868,0
-0.4019,0.119,0.881,0
-0.9423,0.214,0.786,0
-0.043,0.048,0.908,0.044
0.3612,0,0.815,0.185
0,0,1,0
0,0,1,0
0,0,1,0
-0.2732,0.036,0.964,0
-0.0516,0.121,0.794,0.085
-0.6569,0.097,0.877,0.026
0.5574,0.01,0.965,0.026
0,0,1,0
0.9363,0,0.75,0.25
0.5994,0,0.671,0.329
0,0,1,0
0.765,0,0.233,0.767
0.5411,0,0.809,0.191
-0.9343,0.368,0.601,0.031
0,0,1,0
0,0,1,0
0.4144,0,0.765,0.235
0.2263,0,0.513,0.487
0.7506,0,0.61,0.39
0.8748,0.169,0.331,0.5
0,0,1,0
0,0,1,0
0,0,1,0
0.9766,0.062,0.804,0.134
0,0,1,0
0.5994,0.043,0.815,0.143
0,0,1,0
0.7096,0,0.848,0.152
-0.3412,0.074,0.926,0
0.7677,0,0.918,0.082
0.7574,0.069,0.797,0.134
0.0772,0.101,0.783,0.115
0.3182,0,0.723,0.277
0,0,1,0
0.6249,0,0.812,0.188
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.0772,0,0.947,0.053
0,0,1,0
-0.7847,0.247,0.753,0
0.3182,0,0.867,0.133
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.7297,0,0.566,0.434
0,0,1,0
0,0,1,0
0.2926,0,0.928,0.072
0,0,1,0
0.5927,0,0.879,0.121
0.2185,0.176,0.655,0.169
0.34,0,0.294,0.706
0,0,1,0
0.6249,0,0.683,0.317
0,0,1,0
0.4215,0,0.843,0.157
0,0,1,0
-0.6124,0.313,0.688,0
-0.8402,0.344,0.573,0.083
0.8121,0,0.691,0.309
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
